customer_id,tenure_months,contract_type,service_type,monthly_charges,total_charges,payment_method,location_type,num_services,data_usage_gb,support_calls,autopay_enabled,late_payment_count,referral_count,churn
CUST002329,18,Month-to-Month,Basic,2034.44,33459.31,M-Pesa,Suburban,1,6.24,4,Yes,0,1,0
CUST002330,0,Month-to-Month,Basic,,296.28,Credit Card,Rural,1,28.14,3,Yes,1,2,0
CUST002331,5,Month-to-Month,Standard,6426.79,29402.98,M-pesa,Urban,1,155.31,0,Yes,2,1,1
CUST002332,1,Month-to-Month,Standard,6194.39,6103.69,Bank Transfer,Rural,0,111.86,5,Yes,2,2,0
CUST002333,16,Month-to-Month,Basic,2997.35,45397.35,M-Pesa,Urban,1,16.72,5,Yes,0,0,0
CUST002334,20,Month-to-Month,Basic,2803.36,51570.19,Debit Card,Rural,4,39.16,0,No,5,2,0
CUST002335,2,Month-to-Month,Standard,5613.07,10062.38,BankTransfer,Urban,2,,6,Yes,1,2,0
CUST002336,8,Two Year,Premium,8469.1,70026.2,Cash,Suburban,1,201.07,3,Yes,1,0,0
CUST002337,10,One Year,Premium,11764.79,101983.83,Bank Transfer,Rural,2,213.78,1,No,0,1,1
CUST002338,8,Two Year,Basic,2814.94,23887.94,Bank Transfer,Urban,3,37.82,4,No,1,0,0
CUST002339,2,Month-to-Month,Standard,4222.24,9444.46,Bank Transfer,Suburban,4,54.25,2,No,2,0,1
CUST002340,9,Monthly,Premium,9445.81,81020.26,Credit Card,Rural,1,135.51,4,Yes,1,0,0
CUST002341,25,Month-to-Month,Standard,3710.17,90339.37,M-Pesa,Rural,2,72.84,3,No,1,0,0
CUST002342,1,Month-to-Month,Premium,11766.54,12086.3,Bank Transfer,Urban,2,145.7,3,No,2,0,1
CUST002343,1,Month-to-Month,Premium,9863.84,10355.77,Credit Card,Urban,5,216.98,1,Yes,1,2,1
CUST002344,7,Two Year,Basic,1867.8,13250.37,M-Pesa,Urban,0,13.91,2,No,0,2,0
CUST002345,51,2 Year,Basic,1938.6,104514.42,M-Pesa,Suburban,2,24.7,2,no,0,0,0
CUST002346,19,Month-to-Month,Basic,2970.98,61674.03,M-Pesa,Suburban,2,14.88,2,yes,4,1,0
CUST002347,20,Month-to-Month,Basic,2423.42,55593.94,Credit Card,Suburban,2,52.19,3,1,0,0,0
CUST002348,8,Month-to-Month,Premium,9103.42,70483.87,M-Pesa,Suburban,0,83.68,2,Yes,0,0,1
CUST002349,16,Month-to-Month,Premium,9499.23,155848.78,M-Pesa,Urban,1,226.51,2,Yes,0,1,0
CUST002350,0,Month-to-Month,Basic,1647.83,287.0,M-Pesa,Urban,2,45.37,1,No,0,2,0
CUST002351,18,Month-to-Month,Standard,3725.07,61779.57,M-Pesa,Suburban,1,111.91,2,Yes,3,1,0
CUST002352,44,Month-to-Month,Standard,5278.12,266904.35,M-Pesa,Suburban,0,134.17,2,No,1,2,0
CUST002353,17,Month-to-Month,Standard,5036.01,73126.95,Debit Card,Urban,1,53.81,4,No,0,0,1
CUST002354,37,Month-to-Month,Standard,4577.46,147248.46,M-Pesa,Suburban,2,146.25,5,No,2,3,0
CUST002355,23,Month-to-Month,Premium,9830.57,231736.05,Bank Transfer,Rural,0,112.41,3,Yes,0,0,0
CUST002356,2,Month-to-Month,Basic,1609.01,3420.61,Debit Card,Suburban,3,9.02,2,No,3,0,1
CUST002357,41,Two Year,Basic,2915.99,127763.06,Cash,Suburban,2,13.45,2,Yes,0,0,0
CUST002358,1,Month-to-Month,Basic,1940.57,2058.93,Bank Transfer,Urban,2,5.54,2,No,1,0,0
CUST002359,13,Two Year,Standard,3715.34,52481.14,Cash,Suburban,1,99.4,2,No,0,2,0
CUST002360,2,One Year,Basic,1754.26,3766.03,M-Pesa,Suburban,1,57.61,1,Yes,3,0,1
CUST002361,0,Two Year,Standard,3786.42,118.37,Credit Card,Suburban,1,70.8,4,Yes,1,1,0
CUST002362,9,One Year,Standard,4035.81,35996.66,Cash,Rural,1,47.93,2,Yes,0,0,0
CUST002363,6,One Year,Standard,4750.26,30385.0,M-Pesa,Suburban,3,97.55,2,Yes,1,1,0
CUST002364,11,Two Year,Standard,5714.15,67236.64,M-Pesa,Suburban,0,43.23,-1,No,1,2,0
CUST002365,15,Month-to-Month,Basic,1908.52,27189.72,Credit Card,Urban,2,9.52,0,No,0,3,0
CUST002366,0,Month-to-Month,Premium,9179.63,158.54,Mpesa,Suburban,2,141.99,2,No,0,1,1
CUST002367,2,Two Year,Premium,,21990.28,M-Pesa,Urban,2,59.76,1,No,0,0,1
CUST002368,14,One Year,Basic,1943.73,27495.85,Credit Card,Urban,1,29.24,1,Yes,1,0,0
CUST002369,7,Two Year,Basic,2692.08,18992.17,M-Pesa,Urban,1,15.69,2,Yes,1,0,0
CUST002370,23,One Year,Premium,7789.08,172692.41,M-Pesa,Urban,2,233.73,2,Yes,1,1,0
CUST002371,19,Two Year,Basic,1767.48,37937.77,Debit card,Suburban,1,19.04,3,0,2,0,0
CUST002372,33,One Year,Basic,2184.23,71568.26,M-Pesa,Suburban,3,28.55,4,Yes,1,1,0
CUST002373,21,One Year,Standard,4202.31,78692.45,Debit Card,Suburban,1,131.68,2,Yes,0,1,0
CUST002374,10,Month-to-Month,Basic,2854.54,25921.15,M-Pesa,Suburban,0,74.56,5,Yes,0,0,0
CUST002375,20,Two Year,Basic,1576.13,27688.65,Debit Card,Suburban,4,41.25,2,No,0,0,0
CUST002376,5,One Year,Standard,5291.82,24619.75,Debit Card,Suburban,1,90.93,3,yes,0,0,1
CUST002377,6,One Year,Standard,5312.69,30008.76,M-Pesa,Suburban,1,34.59,2,Yes,0,1,0
CUST002378,28,One Year,Premium,7330.13,195032.56,Cash,Rural,1,76.4,4,Yes,0,1,0
CUST002379,10,Month-to-Month,Premium,10662.82,117381.9,Bank Transfer,Suburban,1,174.14,2,Yes,2,0,1
CUST002380,28,Month-to-Month,Basic,2203.35,66607.21,BankTransfer,Suburban,3,10.03,3,Yes,0,1,0
CUST002381,31,Two Year,Basic,2584.61,80029.42,Bank Transfer,Urban,4,18.82,2,Yes,1,1,0
CUST002382,35,One Year,Standard,5980.77,205832.3,M-Pesa,Suburban,3,181.01,1,No,3,0,0
CUST002383,44,Month-to-Month,Standard,4468.7,189432.04,Credit Card,Urban,0,159.77,3,Yes,4,2,0
CUST002384,10,Month-to-Month,Basic,2226.73,19017.81,M-Pesa,Urban,3,31.41,1,No,2,0,0
CUST002385,6,One Year,Basic,1891.14,12775.62,Mpesa,Suburban,4,29.46,3,0,0,0,0
CUST002386,15,One Year,Basic,1802.27,25343.03,CREDIT_CARD,Suburban,1,14.9,3,No,1,1,0
CUST002387,8,One Year,Standard,3501.78,30887.67,M-Pesa,Suburban,4,76.47,1,No,1,3,0
CUST002388,16,One Year,Basic,2945.45,50532.11,bank transfer,Rural,3,15.24,0,Yes,0,0,1
CUST002389,22,Month-to-Month,Premium,,179077.33,M-Pesa,Suburban,5,178.55,4,No,1,0,1
CUST002390,20,Month-to-Month,Basic,1519.6,28689.21,Bank Transfer,Rural,0,44.26,1,0,0,1,0
CUST002391,8,Month-to-Month,Premium,7044.69,56098.08,M-Pesa,Suburban,0,225.1,3,Yes,2,0,1
CUST002392,3,One Year,Premium,8441.76,23518.28,Debit Card,Urban,0,164.4,7,No,0,0,0
CUST002393,10,Month-to-Month,Standard,3541.81,34378.0,Bank Transfer,Suburban,1,96.61,1,Yes,1,0,1
CUST002394,2,One Year,Standard,4623.54,8643.52,M-Pesa,Suburban,2,23.69,1,No,0,1,1
CUST002395,39,Month-to-Month,Standard,3688.82,149721.33,M-Pesa,Suburban,3,28.96,2,Yes,0,0,0
CUST002396,7,Month-to-Month,Basic,1558.88,10456.0,Bank Transfer,Rural,0,15.6,0,No,1,1,1
CUST002397,3,Two Year,Basic,2504.07,7165.82,Bank Transfer,Rural,2,23.47,3,No,1,2,1
CUST002398,0,Month-to-Month,Standard,6220.52,143.29,Cash,Urban,4,87.59,4,Yes,3,1,1
CUST002399,18,One Year,Standard,4728.16,92805.45,M-Pesa,Urban,2,28.73,2,No,0,3,0
CUST002400,18,Month-to-Month,Standard,6010.31,112922.01,Debit Card,Suburban,0,55.76,5,No,2,0,0
CUST002401,7,Month-to-Month,Standard,3587.8,26779.41,Credit Card,Urban,0,109.23,3,Yes,2,2,1
CUST002402,1,Month-to-Month,Standard,5833.07,5647.34,Bank Transfer,Rural,4,50.79,4,No,0,0,1
CUST002403,9,Month-to-Month,Standard,,36576.3,Debit Card,Rural,4,27.61,3,Yes,2,0,1
CUST002404,6,One Year,Standard,6015.32,35186.45,Debit Card,Suburban,0,,1,No,1,2,0
CUST002405,20,MTM,Standard,,111010.36,Credit card,Rural,3,50.88,3,Yes,2,1,0
CUST002406,16,MTM,Premium,10929.87,175437.31,M-Pesa,Rural,3,190.0,8,1,3,2,1
CUST002407,8,Month-to-Month,Standard,5962.25,46909.66,M-Pesa,Rural,0,95.14,3,1,1,0,0
CUST002408,4,One year,Standard,5184.45,18197.89,Bank Transfer,Suburban,1,124.58,2,Yes,0,0,0
CUST002409,72,One Year,Standard,4294.65,324305.46,M-Pesa,Urban,3,46.63,2,Yes,1,0,0
CUST002410,10,Month-to-Month,Standard,5429.69,59379.05,Bank Transfer,Urban,2,67.49,2,No,0,1,0
CUST002411,20,One Year,Standard,4818.62,92213.79,Bank_Transfer,Urban,1,80.69,2,True,3,0,0
CUST002412,2,One Year,Basic,1508.0,3250.55,Bank Transfer,Suburban,0,13.41,6,No,1,0,0
CUST002413,11,One Year,Premium,9384.13,105884.06,Bank Transfer,Urban,2,282.32,1,No,4,0,0
CUST002414,0,Month-to-Month,Basic,2476.78,423.03,Mpesa,Urban,1,5.44,4,No,0,1,1
CUST002415,12,One Year,Standard,3541.65,40510.53,M-Pesa,Suburban,1,50.77,4,Yes,0,0,0
CUST002416,59,One Year,Basic,2432.04,162694.8,Bank Transfer,Urban,2,26.33,2,No,0,1,0
CUST002417,8,One Year,Basic,2478.8,18139.58,Bank Transfer,Rural,0,33.32,1,No,0,1,0
CUST002418,0,One Year,Standard,3974.32,194.78,M-Pesa,Rural,2,74.91,1,No,2,0,0
CUST002419,0,Two Year,Standard,4793.22,179.35,M-Pesa,Suburban,1,100.31,2,No,4,1,1
CUST002420,8,Month-to-Month,Premium,11821.66,105229.42,M-Pesa,Rural,2,94.9,1,No,1,1,0
CUST002421,3,Two Year,Basic,2826.28,8916.67,Bank Transfer,Suburban,0,45.86,2,No,1,0,0
CUST002422,0,Month-to-Month,Basic,2116.23,318.36,Bank Transfer,Rural,1,19.57,1,Yes,1,0,1
CUST002423,25,One Year,Basic,2024.77,54653.44,M-Pesa,Rural,1,12.93,1,Yes,1,0,0
CUST002424,11,Month-to-Month,Standard,3872.24,44248.35,Bank Transfer,Urban,2,133.77,2,N,1,1,0
CUST002425,6,Month-to-Month,Premium,7175.95,49335.96,M-Pesa,Suburban,1,194.86,6,No,0,2,0
CUST002426,41,One Year,Standard,4392.39,180704.74,Bank Transfer,Suburban,1,42.73,3,No,1,0,0
CUST002427,2,One Year,Standard,6320.85,12703.97,Debit Card,,2,31.55,0,No,3,1,1
CUST002428,56,Month-to-Month,Premium,11793.07,610735.77,M-Pesa,Suburban,1,245.02,1,Yes,1,0,0
CUST002429,6,Month-to-Month,Basic,2718.78,14800.12,M-Pesa,Urban,0,8.73,3,Yes,0,1,1
CUST002430,39,Month-to-Month,Standard,4552.47,189985.4,Bank Transfer,Suburban,3,183.85,4,No,2,2,0
CUST002431,16,Two Year,Standard,3930.88,60491.42,Cash,Suburban,4,52.9,3,No,3,1,0
CUST002432,31,Two Year,Basic,2393.3,79186.42,Bank Transfer,Rural,0,2.59,5,Yes,1,0,0
CUST002433,72,Month-to-Month,Basic,2469.76,192463.1,M-Pesa,Suburban,0,8.72,0,Yes,2,2,0
CUST002434,6,Two year,Basic,2136.86,14372.36,Cash,Urban,2,21.67,4,Yes,1,2,0
CUST002435,58,Two Year,Premium,10458.23,593373.28,Bank Transfer,Urban,4,237.6,7,Yes,0,2,1
CUST002436,8,Month-to-Month,Standard,5740.05,40352.63,Bank Transfer,Suburban,1,41.32,1,Yes,1,2,0
CUST002437,8,One Year,Premium,10915.31,74793.14,BankTransfer,Urban,4,108.22,4,Yes,0,1,0
CUST002438,7,Month to Month,Standard,5006.89,32860.0,M-Pesa,Rural,1,91.8,2,NO,0,1,0
CUST002439,14,One Year,Standard,5874.92,92920.14,Credit Card,Urban,1,55.1,2,No,1,1,0
CUST002440,3,Month-to-Month,Standard,3576.43,11526.9,,Urban,1,98.28,7,Yes,3,2,1
CUST002441,14,month-to-month,Premium,10402.02,148212.43,Cash,Suburban,1,161.18,1,Yes,0,1,0
CUST002442,14,Month-to-Month,Basic,1853.45,23921.36,M-Pesa,Rural,1,14.62,2,Yes,0,0,0
CUST002443,25,Month-to-Month,Basic,1905.78,50686.62,Bank Transfer,Urban,1,8.39,3,no,3,0,0
CUST002444,32,One Year,Standard,3773.91,129490.75,Bank Transfer,Urban,3,72.72,0,Yes,2,0,0
CUST002445,10,Month-to-Month,Premium,7961.96,73181.08,Debit Card,Rural,2,99.2,6,Yes,1,1,0
CUST002446,6,Month-to-Month,Premium,11960.04,76240.78,M-Pesa,Urban,3,270.23,5,Yes,0,2,1
CUST002447,5,Two Year,Standard,4746.17,21027.2,Credit Card,Suburban,2,48.63,3,Yes,1,1,0
CUST002448,3,Month-to-Month,Basic,2891.65,7638.33,Bank Transfer,Urban,0,38.06,2,YES,1,0,1
CUST002449,1,Month-to-Month,Basic,1744.35,1511.6,Bank Transfer,Urban,1,14.73,3,No,3,2,1
CUST002450,7,Two Year,Premium,8020.29,61366.62,Debit Card,Urban,1,212.13,2,No,0,0,0
CUST002451,5,Two Year,Standard,5173.44,24087.11,Bank Transfer,Suburban,2,58.79,2,No,0,0,1
CUST002452,61,Month-to-Month,Basic,,127341.4,Credit card,Suburban,0,81.48,1,Yes,1,2,0
CUST002453,14,Month-to-Month,Premium,10219.58,127814.49,BankTransfer,Urban,4,134.99,5,Yes,1,0,1
CUST002454,7,Two Year,Basic,2133.07,14673.59,M-Pesa,Urban,2,32.29,2,No,2,0,0
CUST002455,15,Month-to-Month,Standard,5934.79,76408.4,M-Pesa,Rural,0,250.71,2,Yes,2,0,0
CUST002456,2,Month-to-Month,Standard,4794.68,10624.87,M-Pesa,Suburban,1,66.63,3,Yes,0,0,1
CUST002457,10,Month-to-Month,Basic,2358.52,23866.48,Bank Transfer,Suburban,0,16.27,8,Yes,3,0,0
CUST002458,17,Month-to-Month,Basic,1981.61,37633.95,M-Pesa,Urban,1,16.44,2,YES,0,0,0
CUST002459,12,One Year,Basic,2556.06,766.82,Credit Card,Urban,0,39.71,3,No,2,0,0
CUST002460,9,1-Year,Standard,,46468.04,M-Pesa,Urban,4,107.61,3,No,0,3,0
CUST002461,72,Two Year,Standard,4691.0,327700.97,Bank Transfer,Suburban,2,128.28,2,No,0,2,0
CUST002462,38,One Year,Basic,1914.05,67144.6,M-Pesa,Urban,2,65.7,4,No,1,0,0
CUST002463,17,Month-to-Month,Premium,10070.52,191001.22,M-Pesa,Suburban,3,112.37,5,Yes,1,2,0
CUST002464,15,Month-to-Month,Basic,2914.73,41040.16,M-Pesa,Suburban,1,100.5,1,No,0,1,0
CUST002465,17,Two Year,Basic,1698.96,27081.93,cash,Urban,1,72.35,2,Yes,1,1,0
CUST002466,4,Month-to-Month,Basic,2698.67,11220.93,M-Pesa,Urban,4,40.04,1,No,1,4,1
CUST002467,9,Month-to-Month,Basic,2314.49,18472.78,M-Pesa,Suburban,2,55.27,4,Yes,2,2,0
CUST002468,0,24 Months,Premium,9627.8,247.75,debit card,Urban,0,166.25,4,Yes,0,0,1
CUST002469,11,One Year,Basic,2942.53,31687.11,M-Pesa,Urban,1,8.57,2,Yes,2,0,0
CUST002470,14,Month-to-Month,Standard,,67358.13,Bank Transfer,Urban,3,46.85,3,No,1,4,0
CUST002471,4,Two Year,Premium,,41362.61,Debit Card,Suburban,2,340.58,0,No,1,1,0
CUST002472,59,Two Year,Standard,5043.43,315409.79,Credit Card,Suburban,3,117.12,1,Yes,2,2,0
CUST002473,43,Month-to-Month,Standard,4249.56,170662.12,Credit Card,Suburban,1,89.12,1,No,2,2,0
CUST002474,23,Two Year,Premium,10472.45,250780.16,Bank Transfer,Suburban,2,125.17,7,No,2,2,0
CUST002475,13,Month-to-Month,Standard,17077.02,221628.71,Bank Transfer,Rural,2,78.15,0,Yes,1,1,0
CUST002476,36,Month-to-Month,Basic,2761.85,107409.11,Cash,Suburban,2,29.2,6,No,0,1,0
CUST002477,2,Two Year,Standard,4095.09,8806.22,Debit card,Urban,0,33.92,3,No,0,1,0
CUST002478,28,Two Year,Premium,8584.45,218554.82,Bank Transfer,Suburban,2,400.42,4,Yes,1,0,0
CUST002479,2,Month to Month,Standard,16538.36,37475.01,mpesa,Urban,2,107.66,3,Yes,3,1,0
CUST002480,28,Month-to-Month,Standard,5214.81,159252.68,Cash,Urban,0,119.57,1,Yes,1,2,1
CUST002481,5,Month-to-Month,Premium,7969.07,40235.23,M-Pesa,Urban,0,142.54,0,Yes,3,0,1
CUST002482,37,One Year,Standard,4190.04,157810.68,M-Pesa,Suburban,2,39.42,1,No,1,1,0
CUST002483,51,Month-to-Month,Basic,2638.25,147824.12,M-Pesa,Suburban,1,7.45,4,Yes,1,0,0
CUST002484,2,Month-to-Month,Basic,2595.48,5166.27,M-Pesa,Suburban,0,,0,Yes,1,1,0
CUST002485,11,Month-to-Month,Standard,6017.63,65766.68,Credit Card,Urban,1,77.63,2,Yes,2,1,0
CUST002486,71,Month to Month,Basic,2899.39,213896.85,M-Pesa,Urban,3,17.65,3,Yes,2,1,1
CUST002487,11,Month-to-Month,Premium,8541.31,82350.29,M-Pesa,Suburban,5,177.24,4,No,0,0,1
CUST002488,35,One Year,Standard,6078.78,218000.25,M-Pesa,Suburban,0,98.08,3,False,0,0,0
CUST002489,-3,Month-to-Month,Standard,5498.04,75639.69,M-Pesa,Suburban,0,49.31,1,Yes,1,4,1
CUST002490,8,Month-to-Month,Standard,6373.31,45123.62,Bank Transfer,Urban,2,104.64,1,Yes,2,2,0
CUST002491,6,Two Year,Standard,4316.22,28347.85,Bank Transfer,Rural,1,120.82,-1,Yes,0,0,1
CUST002492,4,One Year,Standard,4309.01,16624.95,CREDIT_CARD,Urban,0,18.15,0,Yes,0,1,0
CUST002493,25,Month-to-Month,Basic,2556.44,63964.96,Credit Card,Suburban,3,28.92,6,Yes,3,0,0
CUST002494,8,Month-to-Month,Standard,,47166.25,M-Pesa,Urban,1,135.12,2,No,0,1,1
CUST002495,12,One Year,Premium,11122.78,114689.89,Bank Transfer,Rural,1,171.62,3,Yes,2,1,0
CUST002496,12,Month-to-Month,Standard,5681.12,66995.22,Bank Transfer,Suburban,4,126.58,0,Yes,2,0,0
CUST002497,15,One Year,Standard,4661.93,75179.05,M-Pesa,Urban,0,66.7,2,Yes,2,0,1
CUST002498,36,month-to-month,Basic,2576.65,99948.23,M-Pesa,Suburban,0,51.62,4,No,0,2,0
CUST002499,71,Month-to-Month,Premium,11005.48,880323.5,M-Pesa,Urban,2,139.73,2,Yes,2,0,0
CUST002500,9,Month-to-Month,Premium,10766.43,106793.17,M-Pesa,Urban,0,132.67,3,Yes,1,2,0
CUST002501,31,12 Months,Standard,5530.43,196251.27,Bank transfer,Urban,3,29.56,3,No,1,1,0
CUST002502,26,Two Year,Standard,3641.39,96710.69,M-Pesa,Suburban,1,149.44,2,Yes,2,2,0
CUST002503,15,month-to-month,Standard,5479.14,71114.99,M-Pesa,Urban,2,53.52,2,No,1,1,0
CUST002504,56,Month-to-Month,Standard,4934.88,306481.2,M-Pesa,Suburban,1,84.4,0,No,0,2,0
CUST002505,4,Month-to-Month,Premium,11807.85,53636.45,M-Pesa,Suburban,1,89.82,0,No,1,1,0
CUST002506,2,Month-to-Month,Basic,2410.78,4769.75,M-Pesa,Urban,0,,2,No,0,4,0
CUST002507,34,Two Year,Standard,5324.68,160071.39,Bank Transfer,Suburban,0,75.75,1,Yes,3,0,0
CUST002508,10,month-to-month,Basic,2991.08,25645.16,M-Pesa,Urban,0,32.4,3,No,3,0,0
CUST002509,33,24 Months,Basic,1640.38,55975.98,Debit Card,Suburban,3,,0,YES,1,0,0
CUST002510,40,One Year,Standard,4328.95,181865.57,Debit Card,Rural,2,56.5,1,No,1,1,0
CUST002511,1,Two Year,Basic,2484.12,2123.59,Bank Transfer,Urban,2,39.27,1,Yes,2,1,0
CUST002512,38,One Year,Standard,4445.71,191705.96,M-Pesa,Suburban,1,39.86,1,Yes,0,2,0
CUST002513,10,Month-to-Month,Basic,2019.23,20448.11,Debit Card,Urban,2,35.74,1,No,3,1,0
CUST002514,12,Month-to-Month,Standard,6177.93,76632.25,M-pesa,Urban,2,148.03,0,Yes,0,1,0
CUST002515,17,Month-to-Month,Basic,2369.03,41048.6,Mpesa,Rural,0,,3,No,0,1,1
CUST002516,46,Month-to-Month,Standard,3808.6,165573.84,Credit Card,Rural,2,92.4,2,Yes,2,1,0
CUST002517,0,Month-to-Month,Standard,,212.99,M-Pesa,Suburban,1,236.8,3,Yes,1,1,1
CUST002518,11,Month-to-Month,Premium,19048.81,178345.85,BankTransfer,Urban,1,47.62,0,Yes,2,1,0
CUST002519,20,Two Year,Premium,9780.65,210119.27,Credit Card,Urban,0,340.31,3,Yes,2,1,0
CUST002520,23,Month-to-Month,Basic,,38787.78,M-Pesa,Suburban,2,43.57,1,Yes,1,1,1
CUST002521,21,One Year,Basic,2785.67,53062.64,M-Pesa,Suburban,3,33.0,1,Yes,2,0,0
CUST002522,2,Two Year,Standard,5231.94,10263.31,Cash,Suburban,0,49.88,3,Yes,2,1,0
CUST002523,6,Two Year,Standard,3678.13,20069.56,Credit Card,Suburban,3,74.1,1,No,1,0,0
CUST002524,7,Month-to-Month,Basic,1951.31,15170.57,M-Pesa,Urban,0,19.33,2,No,2,1,1
CUST002525,29,Month-to-Month,Basic,2424.51,76545.97,Bank Transfer,Urban,1,32.78,0,No,1,1,0
CUST002526,5,Month-to-Month,Standard,4506.49,24945.68,M-Pesa,Urban,3,43.85,2,No,3,0,1
CUST002527,4,Month-to-Month,Premium,9565.88,42119.02,Debit Card,Urban,2,170.65,2,Yes,1,1,1
CUST002528,56,Month-to-Month,Premium,11546.81,709630.9,M-Pesa,Urban,2,169.71,1,Yes,6,1,1
CUST002529,0,One Year,Basic,2025.05,354.71,Credit Card,Urban,3,4.3,1,Yes,1,0,0
CUST002530,72,Month-to-Month,Standard,4507.62,363685.83,Cash,Suburban,2,20.76,2,Yes,1,3,0
CUST002531,20,Month-to-Month,Basic,2729.64,47372.54,Cash,Rural,0,35.94,4,Y,2,1,0
CUST002532,31,Two Year,Standard,4456.27,129270.3,M-Pesa,Suburban,1,111.35,1,No,3,0,0
CUST002533,6,Month-to-Month,Standard,3733.88,20471.4,Cash,Suburban,3,95.99,1,Yes,3,3,1
CUST002534,0,Month-to-Month,Standard,4042.83,206.31,M-Pesa,Suburban,2,65.12,1,No,5,0,0
CUST002535,24,One Year,Standard,6346.4,129756.77,M-Pesa,Suburban,1,90.71,4,No,2,0,1
CUST002536,32,Month-to-Month,Basic,2899.94,90087.73,M-Pesa,Urban,0,20.9,4,Yes,1,0,0
CUST002537,24,One Year,Standard,,106919.03,Bank Transfer,Suburban,0,89.33,4,Yes,1,1,0
CUST002538,2,Month-to-Month,Premium,9767.51,20384.12,Bank Transfer,Suburban,4,303.52,8,Yes,2,0,0
CUST002539,25,Two Year,Basic,,44584.0,credit card,Suburban,3,51.78,3,Yes,1,2,0
CUST002540,26,Month-to-Month,Basic,2512.02,72917.17,cash,Suburban,0,20.4,4,Yes,3,2,0
CUST002541,19,Month-to-Month,Standard,4055.92,87635.85,MPESA,Rural,2,82.79,1,No,0,1,0
CUST002542,26,One Year,Standard,3649.37,100024.21,M-Pesa,Suburban,2,26.12,3,Yes,1,1,0
CUST002543,33,Month-to-Month,Premium,11124.48,321394.66,Bank Transfer,Rural,1,117.35,4,Yes,1,0,1
CUST002544,17,Month-to-Month,Standard,4476.2,80129.31,Bank Transfer,Suburban,2,22.59,5,Yes,0,1,0
CUST002545,1,MTM,Standard,3825.57,3888.43,M-Pesa,Urban,4,70.61,4,Yes,1,1,1
CUST002546,12,Month-to-Month,Standard,6001.71,62608.89,Debit Card,Suburban,2,106.57,1,Yes,2,0,0
CUST002547,1,Month-to-Month,Premium,10811.99,10024.17,M-Pesa,Rural,3,128.08,3,Yes,0,0,0
CUST002548,9,One Year,Standard,5551.28,46030.01,Credit Card,Suburban,1,77.46,2,Yes,2,1,0
CUST002549,9,One Year,Premium,11556.24,112518.24,M-pesa,Rural,1,103.72,2,No,1,1,1
CUST002550,1,One Year,Basic,2233.84,2130.1,bank transfer,Urban,1,25.42,4,No,3,1,0
CUST002551,7,Month-to-Month,Standard,3884.17,27194.61,Debit Card,Urban,0,115.12,4,Yes,1,2,1
CUST002552,2,Month-to-Month,Standard,3684.04,7999.65,M-Pesa,Urban,2,96.89,2,Yes,4,0,1
CUST002553,29,One Year,Basic,1977.66,64862.7,Debit Card,Urban,4,30.17,4,Yes,1,1,0
CUST002554,53,Two Year,Basic,1630.25,87393.59,Bank_Transfer,Urban,1,50.03,2,No,1,1,0
CUST002555,1,Month-to-Month,Standard,5106.53,5191.24,Credit Card,Rural,1,47.02,2,Yes,1,0,0
CUST002556,55,Month-to-Month,Standard,3543.5,171263.57,Credit Card,Suburban,2,43.21,3,No,2,1,0
CUST002557,13,Month-to-Month,Premium,9218.82,119640.33,M-Pesa,Urban,1,81.76,2,yes,1,0,0
CUST002558,6,Month-to-Month,Standard,4035.38,25566.72,Debit Card,Urban,0,17.12,4,Yes,1,0,1
CUST002559,1,One Year,Basic,2052.4,1860.94,M-Pesa,Suburban,1,13.85,4,No,3,0,0
CUST002560,12,Month-to-Month,Standard,5525.1,58569.08,Bank Transfer,Rural,2,59.48,4,No,1,0,1
CUST002561,28,One Year,Basic,2026.45,62925.24,Cash,Urban,0,32.45,1,Yes,4,3,0
CUST002562,22,Month-to-Month,Standard,4524.02,88029.21,M-Pesa,Urban,2,66.7,3,No,0,1,0
CUST002563,0,Month-to-Month,Standard,6472.25,111.08,Bank Transfer,Urban,1,32.93,1,YES,0,2,0
CUST002564,1,One Year,Premium,10594.07,9874.7,M-Pesa,Urban,1,161.38,1,Yes,1,1,0
CUST002565,9,Month-to-Month,Standard,5041.59,43059.68,M-Pesa,Suburban,0,197.84,4,No,1,0,0
CUST002566,6,month-to-month,Premium,9896.88,59836.95,mpesa,Rural,1,319.86,1,No,2,0,1
CUST002567,4,Two Year,Standard,5360.55,19435.87,,Rural,2,64.93,5,Yes,4,0,0
CUST002568,5,Two Year,Standard,3573.73,18879.39,M-Pesa,Suburban,1,47.23,1,Yes,1,0,0
CUST002569,29,One Year,Standard,3740.79,109260.59,M-Pesa,Urban,2,49.66,9,Yes,4,2,0
CUST002570,47,Month-to-Month,Standard,5447.57,290301.95,Cash,Urban,2,50.5,3,Yes,3,1,0
CUST002571,9,Month-to-Month,Basic,2046.7,20692.76,M-Pesa,Urban,1,9.63,0,True,2,2,1
CUST002572,42,24 Months,Premium,7277.22,330374.05,CREDIT_CARD,Urban,2,75.89,4,Yes,3,0,1
CUST002573,6,Month-to-Month,Standard,4392.54,23863.19,,Suburban,0,37.17,2,No,2,3,0
CUST002574,11,Two Year,Basic,1695.43,17048.37,Bank Transfer,Urban,3,2.57,3,No,2,0,0
CUST002575,4,Month-to-Month,Premium,11581.57,43108.55,M-Pesa,Rural,0,141.19,1,Yes,0,2,1
